"","ID","Block","genotype","antibiotics","exposure","Condition","time","outcome"
"2273","5_Blue_no_antibiotics_healthy",5,"Blue","no_antibiotics","healthy","H",165,0
"2274","5_Green_no_antibiotics_healthy",5,"Green","no_antibiotics","healthy","H",165,0
"2275","5_Grey_no_antibiotics_healthy",5,"Grey","no_antibiotics","healthy","H",165,0
"2276","5_Neon_no_antibiotics_healthy",5,"Neon","no_antibiotics","healthy","H",165,0
"2277","5_Orange_no_antibiotics_healthy",5,"Orange","no_antibiotics","healthy","H",165,0
"2278","5_Pink_no_antibiotics_healthy",5,"Pink","no_antibiotics","healthy","H",165,0
"2279","5_Purple_no_antibiotics_healthy",5,"Purple","no_antibiotics","healthy","H",165,0
"2280","5_Red_no_antibiotics_healthy",5,"Red","no_antibiotics","healthy","H",165,0
"2281","5_Yellow_no_antibiotics_healthy",5,"Yellow","no_antibiotics","healthy","H",165,0
"2282","1_Black_no_antibiotics_disease",1,"Black","no_antibiotics","disease","H",165,0
"2283","1_Blue_no_antibiotics_disease",1,"Blue","no_antibiotics","disease","H",165,0
"2284","1_Green_no_antibiotics_disease",1,"Green","no_antibiotics","disease","WBD",165,1
"2285","1_Grey_no_antibiotics_disease",1,"Grey","no_antibiotics","disease","WBD",165,1
"2286","1_Neon_no_antibiotics_disease",1,"Neon","no_antibiotics","disease","WBD",165,1
"2287","1_Orange_no_antibiotics_disease",1,"Orange","no_antibiotics","disease","WBD",165,1
"2288","1_Pink_no_antibiotics_disease",1,"Pink","no_antibiotics","disease","H",165,0
"2289","1_Purple_no_antibiotics_disease",1,"Purple","no_antibiotics","disease","H",165,0
"2290","1_Red_no_antibiotics_disease",1,"Red","no_antibiotics","disease","WBD",165,1
"2291","1_Yellow_no_antibiotics_disease",1,"Yellow","no_antibiotics","disease","WBD",165,1
"2292","2_Black_no_antibiotics_disease",2,"Black","no_antibiotics","disease","H",165,0
"2293","2_Blue_no_antibiotics_disease",2,"Blue","no_antibiotics","disease","H",165,0
"2294","2_Green_no_antibiotics_disease",2,"Green","no_antibiotics","disease","H",165,0
"2295","2_Grey_no_antibiotics_disease",2,"Grey","no_antibiotics","disease","H",165,0
"2296","2_Neon_no_antibiotics_disease",2,"Neon","no_antibiotics","disease","H",165,0
"2297","2_Orange_no_antibiotics_disease",2,"Orange","no_antibiotics","disease","H",165,0
"2298","2_Pink_no_antibiotics_disease",2,"Pink","no_antibiotics","disease","H",165,0
"2299","2_Purple_no_antibiotics_disease",2,"Purple","no_antibiotics","disease","H",165,0
"2300","2_Red_no_antibiotics_disease",2,"Red","no_antibiotics","disease","WBD",165,1
"2301","2_Yellow_no_antibiotics_disease",2,"Yellow","no_antibiotics","disease","WBD",165,1
"2302","3_Black_no_antibiotics_disease",3,"Black","no_antibiotics","disease","H",165,0
"2303","3_Blue_no_antibiotics_disease",3,"Blue","no_antibiotics","disease","H",165,0
"2304","3_Green_no_antibiotics_disease",3,"Green","no_antibiotics","disease","H",165,0
"2305","3_Grey_no_antibiotics_disease",3,"Grey","no_antibiotics","disease","H",165,0
"2306","3_Neon_no_antibiotics_disease",3,"Neon","no_antibiotics","disease","H",165,0
"2307","3_Orange_no_antibiotics_disease",3,"Orange","no_antibiotics","disease","H",165,0
"2308","3_Pink_no_antibiotics_disease",3,"Pink","no_antibiotics","disease","H",165,0
"2309","3_Purple_no_antibiotics_disease",3,"Purple","no_antibiotics","disease","H",165,0
"2310","3_Red_no_antibiotics_disease",3,"Red","no_antibiotics","disease","H",165,0
"2311","3_Yellow_no_antibiotics_disease",3,"Yellow","no_antibiotics","disease","H",165,0
"2312","4_Black_no_antibiotics_disease",4,"Black","no_antibiotics","disease","H",165,0
"2313","4_Blue_no_antibiotics_disease",4,"Blue","no_antibiotics","disease","H",165,0
"2314","4_Green_no_antibiotics_disease",4,"Green","no_antibiotics","disease","H",165,0
"2315","4_Grey_no_antibiotics_disease",4,"Grey","no_antibiotics","disease","H",165,0
"2316","4_Neon_no_antibiotics_disease",4,"Neon","no_antibiotics","disease","H",165,0
"2317","4_Orange_no_antibiotics_disease",4,"Orange","no_antibiotics","disease","H",165,0
"2318","4_Pink_no_antibiotics_disease",4,"Pink","no_antibiotics","disease","H",165,0
"2319","4_Purple_no_antibiotics_disease",4,"Purple","no_antibiotics","disease","H",165,0
"2320","4_Red_no_antibiotics_disease",4,"Red","no_antibiotics","disease","H",165,0
"2321","4_Yellow_no_antibiotics_disease",4,"Yellow","no_antibiotics","disease","H",165,0
"2322","5_Black_no_antibiotics_disease",5,"Black","no_antibiotics","disease","H",165,0
"2323","5_Blue_no_antibiotics_disease",5,"Blue","no_antibiotics","disease","WBD",165,1
"2324","5_Green_no_antibiotics_disease",5,"Green","no_antibiotics","disease","H",165,0
"2325","5_Grey_no_antibiotics_disease",5,"Grey","no_antibiotics","disease","WBD",165,1
"2326","5_Neon_no_antibiotics_disease",5,"Neon","no_antibiotics","disease","H",165,0
"2327","5_Orange_no_antibiotics_disease",5,"Orange","no_antibiotics","disease","WBD",165,1
"2328","5_Pink_no_antibiotics_disease",5,"Pink","no_antibiotics","disease","H",165,0
"2329","5_Purple_no_antibiotics_disease",5,"Purple","no_antibiotics","disease","H",165,0
"2330","5_Red_no_antibiotics_disease",5,"Red","no_antibiotics","disease","WBD",165,1
"2331","5_Yellow_no_antibiotics_disease",5,"Yellow","no_antibiotics","disease","H",165,0
"2332","1_Black_plus_antibiotics_healthy",1,"Black","plus_antibiotics","healthy","H",165,0
"2333","1_Blue_plus_antibiotics_healthy",1,"Blue","plus_antibiotics","healthy","H",165,0
"2334","1_Green_plus_antibiotics_healthy",1,"Green","plus_antibiotics","healthy","H",165,0
"2335","1_Grey_plus_antibiotics_healthy",1,"Grey","plus_antibiotics","healthy","H",165,0
"2336","1_Neon_plus_antibiotics_healthy",1,"Neon","plus_antibiotics","healthy","H",165,0
"2337","1_Orange_plus_antibiotics_healthy",1,"Orange","plus_antibiotics","healthy","H",165,0
"2338","1_Pink_plus_antibiotics_healthy",1,"Pink","plus_antibiotics","healthy","H",165,0
"2339","1_Purple_plus_antibiotics_healthy",1,"Purple","plus_antibiotics","healthy","H",165,0
"2340","1_Red_plus_antibiotics_healthy",1,"Red","plus_antibiotics","healthy","H",165,0
"2341","1_Yellow_plus_antibiotics_healthy",1,"Yellow","plus_antibiotics","healthy","H",165,0
"2342","2_Black_plus_antibiotics_healthy",2,"Black","plus_antibiotics","healthy","H",165,0
"2343","2_Blue_plus_antibiotics_healthy",2,"Blue","plus_antibiotics","healthy","H",165,0
"2344","2_Green_plus_antibiotics_healthy",2,"Green","plus_antibiotics","healthy","H",165,0
"2345","2_Grey_plus_antibiotics_healthy",2,"Grey","plus_antibiotics","healthy","H",165,0
"2346","2_Neon_plus_antibiotics_healthy",2,"Neon","plus_antibiotics","healthy","H",165,0
"2347","2_Orange_plus_antibiotics_healthy",2,"Orange","plus_antibiotics","healthy","H",165,0
"2348","2_Pink_plus_antibiotics_healthy",2,"Pink","plus_antibiotics","healthy","H",165,0
"2349","2_Purple_plus_antibiotics_healthy",2,"Purple","plus_antibiotics","healthy","H",165,0
"2350","2_Red_plus_antibiotics_healthy",2,"Red","plus_antibiotics","healthy","H",165,0
"2351","2_Yellow_plus_antibiotics_healthy",2,"Yellow","plus_antibiotics","healthy","H",165,0
"2352","3_Black_plus_antibiotics_healthy",3,"Black","plus_antibiotics","healthy","H",165,0
"2353","3_Blue_plus_antibiotics_healthy",3,"Blue","plus_antibiotics","healthy","H",165,0
"2354","3_Green_plus_antibiotics_healthy",3,"Green","plus_antibiotics","healthy","H",165,0
"2355","3_Grey_plus_antibiotics_healthy",3,"Grey","plus_antibiotics","healthy","H",165,0
"2356","3_Neon_plus_antibiotics_healthy",3,"Neon","plus_antibiotics","healthy","H",165,0
"2357","3_Orange_plus_antibiotics_healthy",3,"Orange","plus_antibiotics","healthy","H",165,0
"2358","3_Pink_plus_antibiotics_healthy",3,"Pink","plus_antibiotics","healthy","H",165,0
"2359","3_Purple_plus_antibiotics_healthy",3,"Purple","plus_antibiotics","healthy","H",165,0
"2360","3_Red_plus_antibiotics_healthy",3,"Red","plus_antibiotics","healthy","H",165,0
"2361","3_Yellow_plus_antibiotics_healthy",3,"Yellow","plus_antibiotics","healthy","H",165,0
"2362","4_Black_plus_antibiotics_healthy",4,"Black","plus_antibiotics","healthy","H",165,0
"2363","4_Blue_plus_antibiotics_healthy",4,"Blue","plus_antibiotics","healthy","H",165,0
"2364","4_Green_plus_antibiotics_healthy",4,"Green","plus_antibiotics","healthy","H",165,0
"2365","4_Grey_plus_antibiotics_healthy",4,"Grey","plus_antibiotics","healthy","H",165,0
"2366","4_Neon_plus_antibiotics_healthy",4,"Neon","plus_antibiotics","healthy","H",165,0
"2367","4_Orange_plus_antibiotics_healthy",4,"Orange","plus_antibiotics","healthy","H",165,0
"2368","4_Pink_plus_antibiotics_healthy",4,"Pink","plus_antibiotics","healthy","H",165,0
"2369","4_Purple_plus_antibiotics_healthy",4,"Purple","plus_antibiotics","healthy","H",165,0
"2370","4_Red_plus_antibiotics_healthy",4,"Red","plus_antibiotics","healthy","H",165,0
"2371","4_Yellow_plus_antibiotics_healthy",4,"Yellow","plus_antibiotics","healthy","H",165,0
"2372","5_Black_plus_antibiotics_healthy",5,"Black","plus_antibiotics","healthy","H",165,0
"2373","5_Blue_plus_antibiotics_healthy",5,"Blue","plus_antibiotics","healthy","H",165,0
"2374","5_Green_plus_antibiotics_healthy",5,"Green","plus_antibiotics","healthy","H",165,0
"2375","5_Grey_plus_antibiotics_healthy",5,"Grey","plus_antibiotics","healthy","H",165,0
"2376","5_Neon_plus_antibiotics_healthy",5,"Neon","plus_antibiotics","healthy","H",165,0
"2377","5_Orange_plus_antibiotics_healthy",5,"Orange","plus_antibiotics","healthy","H",165,0
"2378","5_Pink_plus_antibiotics_healthy",5,"Pink","plus_antibiotics","healthy","H",165,0
"2379","5_Purple_plus_antibiotics_healthy",5,"Purple","plus_antibiotics","healthy","H",165,0
"2380","5_Red_plus_antibiotics_healthy",5,"Red","plus_antibiotics","healthy","H",165,0
"2381","5_Yellow_plus_antibiotics_healthy",5,"Yellow","plus_antibiotics","healthy","H",165,0
"2382","1_Black_plus_antibiotics_disease",1,"Black","plus_antibiotics","disease","H",165,0
"2383","1_Blue_plus_antibiotics_disease",1,"Blue","plus_antibiotics","disease","H",165,0
"2384","1_Green_plus_antibiotics_disease",1,"Green","plus_antibiotics","disease","H",165,0
"2385","1_Grey_plus_antibiotics_disease",1,"Grey","plus_antibiotics","disease","H",165,0
"2386","1_Neon_plus_antibiotics_disease",1,"Neon","plus_antibiotics","disease","H",165,0
"2387","1_Orange_plus_antibiotics_disease",1,"Orange","plus_antibiotics","disease","H",165,0
"2388","1_Pink_plus_antibiotics_disease",1,"Pink","plus_antibiotics","disease","H",165,0
"2389","1_Purple_plus_antibiotics_disease",1,"Purple","plus_antibiotics","disease","H",165,0
"2390","1_Red_plus_antibiotics_disease",1,"Red","plus_antibiotics","disease","H",165,0
"2391","1_Yellow_plus_antibiotics_disease",1,"Yellow","plus_antibiotics","disease","H",165,0
"2392","2_Black_plus_antibiotics_disease",2,"Black","plus_antibiotics","disease","H",165,0
"2393","2_Blue_plus_antibiotics_disease",2,"Blue","plus_antibiotics","disease","H",165,0
"2394","2_Green_plus_antibiotics_disease",2,"Green","plus_antibiotics","disease","H",165,0
"2395","2_Grey_plus_antibiotics_disease",2,"Grey","plus_antibiotics","disease","H",165,0
"2396","2_Neon_plus_antibiotics_disease",2,"Neon","plus_antibiotics","disease","H",165,0
"2397","2_Orange_plus_antibiotics_disease",2,"Orange","plus_antibiotics","disease","H",165,0
"2398","2_Pink_plus_antibiotics_disease",2,"Pink","plus_antibiotics","disease","H",165,0
"2399","2_Purple_plus_antibiotics_disease",2,"Purple","plus_antibiotics","disease","H",165,0
"2400","2_Red_plus_antibiotics_disease",2,"Red","plus_antibiotics","disease","H",165,0
"2401","2_Yellow_plus_antibiotics_disease",2,"Yellow","plus_antibiotics","disease","H",165,0
"2402","3_Black_plus_antibiotics_disease",3,"Black","plus_antibiotics","disease","H",165,0
"2403","3_Blue_plus_antibiotics_disease",3,"Blue","plus_antibiotics","disease","H",165,0
"2404","3_Green_plus_antibiotics_disease",3,"Green","plus_antibiotics","disease","H",165,0
"2405","3_Grey_plus_antibiotics_disease",3,"Grey","plus_antibiotics","disease","H",165,0
"2406","3_Neon_plus_antibiotics_disease",3,"Neon","plus_antibiotics","disease","H",165,0
"2407","3_Orange_plus_antibiotics_disease",3,"Orange","plus_antibiotics","disease","H",165,0
"2408","3_Pink_plus_antibiotics_disease",3,"Pink","plus_antibiotics","disease","H",165,0
"2409","3_Purple_plus_antibiotics_disease",3,"Purple","plus_antibiotics","disease","H",165,0
"2410","3_Red_plus_antibiotics_disease",3,"Red","plus_antibiotics","disease","H",165,0
"2411","3_Yellow_plus_antibiotics_disease",3,"Yellow","plus_antibiotics","disease","WBD",165,1
"2412","4_Black_plus_antibiotics_disease",4,"Black","plus_antibiotics","disease","H",165,0
"2413","4_Blue_plus_antibiotics_disease",4,"Blue","plus_antibiotics","disease","H",165,0
"2414","4_Green_plus_antibiotics_disease",4,"Green","plus_antibiotics","disease","H",165,0
"2415","4_Grey_plus_antibiotics_disease",4,"Grey","plus_antibiotics","disease","H",165,0
"2416","4_Neon_plus_antibiotics_disease",4,"Neon","plus_antibiotics","disease","H",165,0
"2417","4_Orange_plus_antibiotics_disease",4,"Orange","plus_antibiotics","disease","WBD",165,1
"2418","4_Pink_plus_antibiotics_disease",4,"Pink","plus_antibiotics","disease","H",165,0
"2419","4_Purple_plus_antibiotics_disease",4,"Purple","plus_antibiotics","disease","H",165,0
"2420","4_Red_plus_antibiotics_disease",4,"Red","plus_antibiotics","disease","H",165,0
"2421","4_Yellow_plus_antibiotics_disease",4,"Yellow","plus_antibiotics","disease","WBD",165,1
"2422","5_Black_plus_antibiotics_disease",5,"Black","plus_antibiotics","disease","H",165,0
"2423","5_Blue_plus_antibiotics_disease",5,"Blue","plus_antibiotics","disease","H",165,0
"2424","5_Green_plus_antibiotics_disease",5,"Green","plus_antibiotics","disease","H",165,0
"2425","5_Grey_plus_antibiotics_disease",5,"Grey","plus_antibiotics","disease","H",165,0
"2426","5_Neon_plus_antibiotics_disease",5,"Neon","plus_antibiotics","disease","H",165,0
"2427","5_Orange_plus_antibiotics_disease",5,"Orange","plus_antibiotics","disease","H",165,0
"2428","5_Pink_plus_antibiotics_disease",5,"Pink","plus_antibiotics","disease","H",165,0
"2429","5_Purple_plus_antibiotics_disease",5,"Purple","plus_antibiotics","disease","H",165,0
"2430","5_Red_plus_antibiotics_disease",5,"Red","plus_antibiotics","disease","WBD",165,1
"2431","5_Yellow_plus_antibiotics_disease",5,"Yellow","plus_antibiotics","disease","H",165,0
"2432","2_Black_no_antibiotics_healthy",2,"Black","no_antibiotics","healthy","H",174,0
"2433","2_Blue_no_antibiotics_healthy",2,"Blue","no_antibiotics","healthy","H",174,0
"2434","2_Green_no_antibiotics_healthy",2,"Green","no_antibiotics","healthy","WBD",174,1
"2435","2_Grey_no_antibiotics_healthy",2,"Grey","no_antibiotics","healthy","H",174,0
"2436","2_Neon_no_antibiotics_healthy",2,"Neon","no_antibiotics","healthy","H",174,0
"2437","2_Orange_no_antibiotics_healthy",2,"Orange","no_antibiotics","healthy","H",174,0
"2438","2_Pink_no_antibiotics_healthy",2,"Pink","no_antibiotics","healthy","H",174,0
"2439","2_Purple_no_antibiotics_healthy",2,"Purple","no_antibiotics","healthy","H",174,0
"2440","2_Red_no_antibiotics_healthy",2,"Red","no_antibiotics","healthy","H",174,0
"2441","2_Yellow_no_antibiotics_healthy",2,"Yellow","no_antibiotics","healthy","H",174,0
"2442","3_Black_no_antibiotics_healthy",3,"Black","no_antibiotics","healthy","H",174,0
"2443","3_Blue_no_antibiotics_healthy",3,"Blue","no_antibiotics","healthy","H",174,0
"2444","3_Grey_no_antibiotics_healthy",3,"Grey","no_antibiotics","healthy","H",174,0
"2445","3_Neon_no_antibiotics_healthy",3,"Neon","no_antibiotics","healthy","H",174,0
"2446","3_Pink_no_antibiotics_healthy",3,"Pink","no_antibiotics","healthy","H",174,0
"2447","3_Purple_no_antibiotics_healthy",3,"Purple","no_antibiotics","healthy","WBD",174,1
"2448","3_Red_no_antibiotics_healthy",3,"Red","no_antibiotics","healthy","H",174,0
"2449","4_Black_no_antibiotics_healthy",4,"Black","no_antibiotics","healthy","H",174,0
"2450","4_Blue_no_antibiotics_healthy",4,"Blue","no_antibiotics","healthy","H",174,0
"2451","4_Green_no_antibiotics_healthy",4,"Green","no_antibiotics","healthy","H",174,0
"2452","4_Grey_no_antibiotics_healthy",4,"Grey","no_antibiotics","healthy","H",174,0
"2453","4_Neon_no_antibiotics_healthy",4,"Neon","no_antibiotics","healthy","H",174,0
"2454","4_Orange_no_antibiotics_healthy",4,"Orange","no_antibiotics","healthy","H",174,0
"2455","4_Pink_no_antibiotics_healthy",4,"Pink","no_antibiotics","healthy","H",174,0
"2456","4_Purple_no_antibiotics_healthy",4,"Purple","no_antibiotics","healthy","H",174,0
"2457","4_Red_no_antibiotics_healthy",4,"Red","no_antibiotics","healthy","H",174,0
"2458","4_Yellow_no_antibiotics_healthy",4,"Yellow","no_antibiotics","healthy","H",174,0
"2459","5_Black_no_antibiotics_healthy",5,"Black","no_antibiotics","healthy","H",174,0
"2460","5_Blue_no_antibiotics_healthy",5,"Blue","no_antibiotics","healthy","H",174,0
"2461","5_Green_no_antibiotics_healthy",5,"Green","no_antibiotics","healthy","H",174,0
"2462","5_Grey_no_antibiotics_healthy",5,"Grey","no_antibiotics","healthy","H",174,0
"2463","5_Neon_no_antibiotics_healthy",5,"Neon","no_antibiotics","healthy","H",174,0
"2464","5_Orange_no_antibiotics_healthy",5,"Orange","no_antibiotics","healthy","H",174,0
"2465","5_Pink_no_antibiotics_healthy",5,"Pink","no_antibiotics","healthy","H",174,0
"2466","5_Purple_no_antibiotics_healthy",5,"Purple","no_antibiotics","healthy","H",174,0
"2467","5_Red_no_antibiotics_healthy",5,"Red","no_antibiotics","healthy","H",174,0
"2468","5_Yellow_no_antibiotics_healthy",5,"Yellow","no_antibiotics","healthy","H",174,0
"2469","1_Black_no_antibiotics_disease",1,"Black","no_antibiotics","disease","H",174,0
"2470","1_Blue_no_antibiotics_disease",1,"Blue","no_antibiotics","disease","H",174,0
"2471","1_Green_no_antibiotics_disease",1,"Green","no_antibiotics","disease","WBD",174,1
"2472","1_Grey_no_antibiotics_disease",1,"Grey","no_antibiotics","disease","WBD",174,1
"2473","1_Neon_no_antibiotics_disease",1,"Neon","no_antibiotics","disease","WBD",174,1
"2474","1_Orange_no_antibiotics_disease",1,"Orange","no_antibiotics","disease","WBD",174,1
"2475","1_Pink_no_antibiotics_disease",1,"Pink","no_antibiotics","disease","H",174,0
"2476","1_Purple_no_antibiotics_disease",1,"Purple","no_antibiotics","disease","H",174,0
"2477","1_Red_no_antibiotics_disease",1,"Red","no_antibiotics","disease","WBD",174,1
"2478","1_Yellow_no_antibiotics_disease",1,"Yellow","no_antibiotics","disease","WBD",174,1
"2479","2_Black_no_antibiotics_disease",2,"Black","no_antibiotics","disease","H",174,0
"2480","2_Blue_no_antibiotics_disease",2,"Blue","no_antibiotics","disease","H",174,0
"2481","2_Green_no_antibiotics_disease",2,"Green","no_antibiotics","disease","H",174,0
"2482","2_Grey_no_antibiotics_disease",2,"Grey","no_antibiotics","disease","H",174,0
